feature,pca_importance
WINHTTP.DLL,0.0003049943716578696
MINOROPERATINGSYSTEMVERSION,0.00029982102832784303
IDATA_MISC_VIRTUALSIZE,0.00029941343147583813
LIBHDF5-9.DLL,0.000296781532303879
CABINET.DLL,0.00029502952592885503
WSMSVC.DLL,0.0002949631556557234
RTUTILS.DLL,0.00029438661626974964
API-MS-WIN-CORE-FILE-L1-2-2.DLL,0.00029356239563331786
E_OVNO,0.0002904488374213261
ODBCCP32.DLL,0.0002866603682800627
COREUICOMPONENTS.DLL,0.00028400844512483286
API-MS-WIN-SECURITY-TRUSTEE-L1-1-1.DLL,0.0002840084451248325
COREMESSAGING.DLL,0.0002840084451248325
DUI70.DLL,0.0002839006713227889
IDATA_NUMBEROFRELOCATIONS,0.0002778739582980244
COMBASE.DLL,0.000275951041907805
API-MS-WIN-CORE-INTERLOCKED-L1-2-0.DLL,0.00027445881603513497
API-MS-WIN-APPMODEL-RUNTIME-L1-1-1.DLL,0.00027383885802976534
MFCORE.DLL,0.0002738388580297652
MFPLAT.DLL,0.0002738388580297651
DMCOMMANDLINEUTILS.DLL,0.00027364154809413164
WWAPI.DLL,0.0002729921214825453
E_LFARLC,0.0002727053960051994
EFSUTIL.DLL,0.00027101256753127615
FECLIENT.DLL,0.00027101256753127615
DSROLE.DLL,0.00027101256753127615
E_CP,0.0002708586610558339
IDATA_POINTERTORELOCATIONS,0.0002699656752810791
E_OEMINFO,0.0002673341018730337
E_CSUM,0.00026634182377858334
IDATA_POINTERTOLINENUMBERS,0.00026452528802127577
API-MS-WIN-CORE-TIMEZONE-PRIVATE-L1-1-0.DLL,0.00026433750221507927
LIBSTDC++-6.DLL,0.0002638688159025995
API-MS-WIN-CRT-STRING-L1-1-0.DLL,0.00026173594979951316
LIBICONV-2.DLL,0.00026077588165062147
TEXT_NUMBEROFLINENUMBERS,0.00026023479595419733
LIBGNUTLS-30.DLL,0.0002599733191938033
IDATA_NUMBEROFLINENUMBERS,0.00025927859814916154
E_MINALLOC,0.00025772557111336525
HID.DLL,0.00025699555229867965
TLS_NUMBEROFRELOCATIONS,0.0002542913811475932
DATA_NUMBEROFRELOCATIONS,0.0002538211288189828
LIBGCC_S_SEH-1.DLL,0.00025372605912002524
LIBCEF.DLL,0.00025356301912576114
E_SS,0.00025286347784023167
E_MAXALLOC,0.00025150106944815676
API-MS-WIN-SECURITY-BASE-L1-1-0.DLL,0.00024851047983156805
API-MS-WIN-CORE-WINDOWSERRORREPORTING-L1-1-0.DLL,0.0002485104798315677
SSPISRV.DLL,0.0002485104798315664
LIBGIMPCONFIG-2.0-0.DLL,0.0002476222233584916
DATA_POINTERTORELOCATIONS,0.00024679044881211924
BUGSPLAT.DLL,0.0002453087010161089
LIBSSL-1_1.DLL,0.0002453087010161085
LIBCRYPTO-1_1.DLL,0.0002453087010161085
ZLIB.DLL,0.0002453087010161083
YAML.DLL,0.0002453087010161083
LIBPANGO-1.0-0.DLL,0.0002418232206724055
API-MS-WIN-EVENTING-CONSUMER-L1-1-0.DLL,0.0002387258000725708
E_CRLC,0.00023739661538918488
TEXT_NUMBEROFRELOCATIONS,0.0002359331921437585
EDATA_NUMBEROFRELOCATIONS,0.00023497860865451118
LIBGIMPMATH-2.0-0.DLL,0.00023483848869721154
API-MS-WIN-CRT-CONVERT-L1-1-0.DLL,0.00023373246807702116
MSYS-1.0.DLL,0.00023339886275487685
RDATA_POINTERTORELOCATIONS,0.00023332119963332412
SCECLI.DLL,0.00023061070903683588
MSVCP_WIN.DLL,0.0002295884123045397
EXT-MS-WIN-SHELL-SHELL32-L1-2-0.DLL,0.00022958841230453914
API-MS-WIN-CRT-PRIVATE-L1-1-0.DLL,0.00022958841230453911
EXT-MS-WIN-COM-OLE32-L1-1-1.DLL,0.00022958841230453854
DATA_POINTERTOLINENUMBERS,0.00022790515064117646
TLS_NUMBEROFLINENUMBERS,0.00022499898536148556
MSVCP100.DLL,0.00022321867276504977
NODEWINRTWRAP.DLL,0.00022067863330284002
EDATA_CHARACTERISTICS,0.00021956725682068076
LIBPCREPOSIX-0.DLL,0.0002192686996766324
TLS_POINTERTOLINENUMBERS,0.0002192410592214305
TLS_POINTERTORELOCATIONS,0.00021824266844199514
RELOC_NUMBEROFRELOCATIONS,0.00021687047497481876
MSCTFMONITOR.DLL,0.0002139578985615239
LIBPANGOCAIRO-1.0-0.DLL,0.0002121014134413892
LIBEXIF-12.DLL,0.00021185596485454467
SWSCALE-3.DLL,0.0002112296124580656
AVRESAMPLE-2.DLL,0.00021122961245806374
AVUTIL-54.DLL,0.00021122961245806325
POSTPROC-53.DLL,0.00021122961245806268
AVFILTER-5.DLL,0.00021122961245806262
AVDEVICE-56.DLL,0.00021122961245806246
AVFORMAT-56.DLL,0.00021122961245806246
SWRESAMPLE-1.DLL,0.00021122961245806238
AVCODEC-56.DLL,0.0002112296124580616
EDATA_NUMBEROFLINENUMBERS,0.00021102233757710359
E_OEMID,0.00020760446176683512
LIBPNG16-16.DLL,0.00020686754426147924
MSYS-INTL-8.DLL,0.00020682281855875833
FRAMEDYNOS.DLL,0.00020465120473185528
LIBTIFF-5.DLL,0.00020388168608510422
RELOC_NUMBEROFLINENUMBERS,0.00020244401528392867
RELOC_POINTERTOLINENUMBERS,0.00020175206249797454
MPCLIENT.DLL,0.00020005432794959916
RELOC_POINTERTORELOCATIONS,0.00019976832713294472
BSS_SIZEOFRAWDATA,0.0001985470752884989
EDATA_POINTERTOLINENUMBERS,0.00019724320554517777
LIBFONTCONFIG-1.DLL,0.00019635402673902385
RDATA_NUMBEROFRELOCATIONS,0.00019561315148362122
ATL.DLL,0.00019511595979304267
RDATA_NUMBEROFLINENUMBERS,0.00019477499539719914
RSRC_NUMBEROFLINENUMBERS,0.00019367319048108896
E_IP,0.0001918627343119022
MFC42U.DLL,0.00019136738773090537
RDATA_POINTERTOLINENUMBERS,0.00019111866526917736
RSRC_POINTERTOLINENUMBERS,0.0001906444166786161
XOLEHLP.DLL,0.00019022851902015533
LIBLCMS2-2.DLL,0.00018317693853408287
E_CS,0.0001824495664633904
RSRC_NUMBEROFRELOCATIONS,0.00018216635572477208
KTMW32.DLL,0.00018121416062403503
MSVCP120.DLL,0.00017968333119091888
RELOC_VIRTUALADDRESS,0.00017638284690779765
SYSDM.CPL,0.00017616942042916913
LIBWEBKITGTK-1.0-0.DLL,0.00017533023737503599
NCRYPT.DLL,0.0001732022167119144
LIBJPEG-8.DLL,0.00017285426845043634
TEXT_VIRTUALADDRESS,0.00017158635455022636
ACTIVEDS.DLL,0.00016984638119523
NTLANMAN.DLL,0.00016929322196162935
EDATA_SIZEOFRAWDATA,0.00016927428166861852
API-MS-WIN-SHCORE-SCALING-L1-1-1.DLL,0.0001677761750499805
DATA_MISC_VIRTUALSIZE,0.0001649352880355623
SNMPAPI.DLL,0.00016468802441972538
LIBGMP-10.DLL,0.00016098033413534195
DATA_NUMBEROFLINENUMBERS,0.00016054991624123513
LIBDBUS-1-3.DLL,0.0001594483681446591
LIBQHULL-5.DLL,0.00015600079082342316
MSVCP90.DLL,0.00015089231040156577
TEXT_POINTERTOLINENUMBERS,0.0001481915371184965
LIBNETCDF-7.DLL,0.0001480216248343299
EDATA_POINTERTORELOCATIONS,0.0001478710845322647
ADDRESSOFENTRYPOINT,0.00014617970011025815
TEXT_POINTERTORELOCATIONS,0.00014484610602540134
RASAPI32.DLL,0.0001430414631517016
LIBSYBDB-5.DLL,0.00014218788202152458
LIBNETTLE-6.DLL,0.00014124183947215828
LIBHOGWEED-4.DLL,0.00014124183947215768
LIBPROJ-12.DLL,0.00014029867972951347
E_CBLP,0.0001396278221244135
TIER0.DLL,0.0001392963711523784
VSTDLIB.DLL,0.0001392963711523784
E_SP,0.0001372990550529904
SLC.DLL,0.00013269311726116204
APPXALLUSERSTORE.DLL,0.00013197695157687606
LIBGETTEXTLIB-0-19-5-1.DLL,0.00013179839534666852
SHCORE.DLL,0.00012968917079535708
WER.DLL,0.0001285114354993184
CRYPTSP.DLL,0.0001285114354993184
QT5CORE.DLL,0.00012819674465441638
LIBGEOTIFF-2.DLL,0.00012793075776641697
LIBGTHREAD-2.0-0.DLL,0.00012783229507000134
LIBPOPPLER-GLIB-8.DLL,0.00012709501305638955
ATL110.DLL,0.0001236295274326801
MFC120U.DLL,0.00012265292926404115
LIBRSVG-2-2.DLL,0.0001214060251710848
LIBWMFLITE-0-2-7.DLL,0.0001210131445454163
LIBWMF-0-2-7.DLL,0.00012101314454541579
LIBMNG-1.DLL,0.00012093534982388918
LIBXPM-NOX4.DLL,0.00012091540245158073
LIBOCTAVE-4.DLL,0.00011882113292157984
LIBOCTINTERP-4.DLL,0.0001188211329215796
ENGINE.DLL,0.00011880916474317969
OLEPRO32.DLL,0.00011849129386678052
LIBZ.DLL,0.00011809146720709538
MSVCP110.DLL,0.00011663607646684344
GSDLL64.DLL,0.00011646235302547972
ZLIB1.DLL,0.00011544203117439995
PDATA_MISC_VIRTUALSIZE,0.00011357585486335404
LIBPROTOBUF.DLL,0.00011327748042493475
POCOFOUNDATION64.DLL,0.00011327748042493445
CEFCOMMON.DLL,0.0001132774804249344
SDL.DLL,0.00011175457172343555
APPWIZ.CPL,0.00011152697542731698
APPVISVSUBSYSTEMS32.DLL,0.00010954233246318943
BASEOFCODE,0.00010898080888580411
LIBHDF5_HL-9.DLL,0.00010833295556427707
TEXT_POINTERTORAWDATA,0.00010735849292187766
SIZEOFINITIALIZEDDATA,0.00010658033467102884
ADSLDPC.DLL,0.0001049148065668994
CRLUTILS.DLL,0.0001041479169428903
CRLUTL.DLL,0.00010414791694289016
MSVCR90.DLL,0.0001030170315191252
API-MS-WIN-CORE-WINRT-ERROR-L1-1-0.DLL,0.00010268658670504326
LIBGSL-19.DLL,9.872606792628308e-05
VSSAPI.DLL,9.807753944409336e-05
RSRC_POINTERTORELOCATIONS,9.768968723763317e-05
TER32.DLL,9.768037654337225e-05
LIBJASPER-4.DLL,9.478863285806484e-05
QT5GUI.DLL,9.443205226132316e-05
MFC140.DLL,9.425232723217521e-05
WINDOWS.UI.IMMERSIVE.DLL,9.272439627293408e-05
LIBWINPTHREAD-1.DLL,9.092883790056945e-05
LIBTERMCAP.DLL,9.092883790056942e-05
WINSTA.DLL,9.047100527786726e-05
DWMAPI.DLL,8.75317878851779e-05
HHCTRL.OCX,8.59527722959087e-05
LIBOCTGUI-2.DLL,8.586517627290737e-05
QT5WIDGETS.DLL,8.482138083584644e-05
LIBEXPAT-1.DLL,8.46152893739911e-05
LIBCURL-4.DLL,8.294382970631314e-05
CRLCTL.DLL,8.20961531656798e-05
NEWDEV.DLL,8.173337739604044e-05
LIBPQ.DLL,8.027071174813056e-05
LIBGMODULE-2.0-0.DLL,7.951472717112488e-05
CRASHREPORT.DLL,7.923701305417965e-05
LIBISL-10.DLL,7.907392521489236e-05
SRCORE.DLL,7.858642255634406e-05
SPP.DLL,7.858642255634398e-05
SRCLIENT.DLL,7.858642255634387e-05
MAJORIMAGEVERSION,7.849491130062017e-05
QT5XML.DLL,7.767040641921471e-05
CHROME_ELF.DLL,7.756821105419299e-05
BOOST_SYSTEM-VC120-MT-1_56.DLL,7.756474159935212e-05
ATL100.DLL,7.740569377987297e-05
NISLOG.DLL,7.51190051922792e-05
AVRT.DLL,7.4075061656512e-05
CRLI18N.DLL,7.347010870204251e-05
LIBPSTOEDIT-0.DLL,7.322420198157886e-05
LIBXML2-2.DLL,7.270257462847117e-05
LIBREADLINE6.DLL,7.210641215324352e-05
SIZEOFHEAPCOMMIT,7.093142852741391e-05
LIBGLPK-40.DLL,7.078887924479588e-05
API-MS-WIN-CRT-MULTIBYTE-L1-1-0.DLL,7.058128771326892e-05
LIBVLC.DLL,7.009596769545538e-05
LIBZMQ.DLL,6.956514954216823e-05
LIBGEOS_C-1.DLL,6.955880866918112e-05
LIBFREETYPE-6.DLL,6.824894434580032e-05
VMWAREBASE.DLL,6.817674918231568e-05
VMWARECUI.DLL,6.817674918231566e-05
VMWARESTRING.DLL,6.81767491823156e-05
VMWAREWUI.DLL,6.817674918231533e-05
SIGC-2.0.DLL,6.817674918231512e-05
SOURCECONTROL.DLL,6.735497907526785e-05
MSVCR110.DLL,6.720389772837387e-05
INSTAPI110.DLL,6.647917913042601e-05
MF.DLL,6.586830997590467e-05
LIBMWSERVICES.DLL,6.576729338310758e-05
SCANSETTING.DLL,6.506216361359085e-05
CFGMGR32.DLL,6.506216361359074e-05
CRYPTUI.DLL,6.444107403835734e-05
APPVISVSUBSYSTEMS64.DLL,6.359561431026363e-05
VMAPPUTIL.DLL,6.354858590998487e-05
VMDBCOM.DLL,6.354858590998407e-05
TLS_MISC_VIRTUALSIZE,6.148907284838343e-05
GGSPAWN.DLL,6.0779243439150086e-05
ZIP7MODULE.DLL,6.077924343914952e-05
DIBMODULE.DLL,6.077924343914933e-05
GGDOWNLOADER.DLL,6.0779243439148826e-05
FILELOADER.DLL,6.077924343914869e-05
ZLIBWAPI.DLL,6.0619775218766476e-05
RSRC_MISC_VIRTUALSIZE,5.962102128458951e-05
QT5PRINTSUPPORT.DLL,5.9612337377583096e-05
MAINTENANCEUI.DLL,5.846547816047535e-05
GAME.DLL,5.810262436617644e-05
WIDGET.DLL,5.810262436617591e-05
FD.DLL,5.7228354671847164e-05
MSYS-REGEX-1.DLL,5.5275108759623854e-05
VMAPPCFG.DLL,5.5064821891233436e-05
GVMOMI.DLL,5.5064821891233436e-05
GOBJECT-2.0.DLL,5.5064821891233436e-05
STATREPORT.DLL,5.395353444537603e-05
GALAXY.DLL,5.395353444537603e-05
LUA51.DLL,5.39535344453756e-05
TAPI32.DLL,5.3859583458487695e-05
CHECKSUM,5.352198596289193e-05
RSRC_SIZEOFRAWDATA,5.348839785408155e-05
CRLCOMPONENT.DLL,5.276072673087968e-05
MVM.DLL,5.1227713580101295e-05
MINORIMAGEVERSION,5.07938545678899e-05
SQLNCLI11.DLL,5.0454526456379096e-05
JAVA_LAUNCHER.DLL,4.854930806445571e-05
QT5NETWORK.DLL,4.740394905062993e-05
SSLEAY32.DLL,4.705107331747486e-05
LIBEAY32.DLL,4.7051073317474244e-05
COMMONLIB.DLL,4.587691998041794e-05
PLUGINKERNEL.DLL,4.58769199804179e-05
VERSIONMODULE.DLL,4.587691998041743e-05
SENSAPI.DLL,4.5869082376361135e-05
SPYXXHK_AMD64.DLL,4.565341093039726e-05
CMPBK32.DLL,4.531164181790663e-05
DIFXAPI.DLL,4.5298270627943624e-05
MSYS-TERMCAP-0.DLL,4.4933281644990504e-05
API-MS-WIN-CRT-ENVIRONMENT-L1-1-0.DLL,4.380533236124409e-05
SQLTDIAGN.DLL,4.375504454569732e-05
DATACOLLECTORCONTROLLER.DLL,4.375504454569732e-05
CMUTIL.DLL,4.2982480705265486e-05
RTINFO.DLL,4.2888571460691674e-05
IISEXPRESSHELPER.DLL,4.288857146069166e-05
IISUTIL2.DLL,4.288857146069166e-05
NATIVRD2.DLL,4.288857146069166e-05
MSYS-ICONV-2.DLL,4.2622443333222156e-05
STEAM_API64.DLL,4.237058876126407e-05
QTCORE4.DLL,4.237058876126396e-05
QTGUI4.DLL,4.237058876126376e-05
CPFE.DLL,4.2344459291364896e-05
CRTDLL.DLL,4.2193376024789886e-05
QT5QUICK.DLL,4.18275510129355e-05
QT5QML.DLL,4.182755101293549e-05
WEVTAPI.DLL,4.1317324232054173e-05
QT5DBUS.DLL,4.081396894551417e-05
DTUPARSE.DLL,4.0760592431591485e-05
QT5DESIGNER.DLL,4.030896944077631e-05
QT5DESIGNERCOMPONENTS.DLL,4.0308969440776306e-05
DBGENG.DLL,4.007899440038958e-05
WTLI.DLL,3.82892244427698e-05
LIBUT.DLL,3.7832025774187234e-05
UIW.DLL,3.783202577418714e-05
BOOST_PROGRAM_OPTIONS-VC120-MT-1_56.DLL,3.7053049216989966e-05
BOOST_FILESYSTEM-VC120-MT-1_56.DLL,3.705304921698959e-05
BOOST_IOSTREAMS-VC120-MT-1_56.DLL,3.705304921698958e-05
BOOST_DATE_TIME-VC120-MT-1_56.DLL,3.705304921698958e-05
PERL516.DLL,3.6910201944979535e-05
PTHREADVSE2.DLL,3.6813142567618106e-05
DINPUT8.DLL,3.6813142567618106e-05
SIZEOFUNINITIALIZEDDATA,3.655055621040949e-05
PERL524.DLL,3.652638141109722e-05
SQLRESOURCELOADER.DLL,3.603289366362936e-05
JAIL_CONTAINER.DLL,3.579247751814315e-05
APPOBJ.DLL,3.5288218800400776e-05
VMCLIENTCORE.DLL,3.5084146468641e-05
GLIB-2.0.DLL,3.5084146468640986e-05
MSVCR120_CLR0400.DLL,3.4721817600395307e-05
WEBENGINE4.DLL,3.472181760039527e-05
MSYS-PERL5_8.DLL,3.404109795987973e-05
SIZEOFIMAGE,3.3395987853566046e-05
D3D11.DLL,3.337611438956927e-05
MSYS-CRYPTO-1.0.0.DLL,3.280430365351367e-05
MSYS-SSL-1.0.0.DLL,3.2804303653513575e-05
MSPDBCORE.DLL,3.167974767052838e-05
MFC110U.DLL,3.1388495486315916e-05
RESERVED1,3.0900283177844955e-05
SFBAPPSDK.DLL,3.0490933654302608e-05
EDATA_MISC_VIRTUALSIZE,2.927529182961267e-05
LIBMWMS.DLL,2.900880488231702e-05
PSTOREC.DLL,2.8830165321722546e-05
MSYS-MAGIC-1.DLL,2.6669494491304368e-05
D3DX9_42.DLL,2.641042458727229e-05
D3DCOMPILER_42.DLL,2.6410424587272103e-05
D3DX11_42.DLL,2.6410424587271845e-05
XINPUT1_3.DLL,2.575571458962872e-05
LIBMWI18N.DLL,2.5697753091484544e-05
NVML.DLL,2.4864617457145043e-05
NVSMARTMAX64.DLL,2.4096083490427728e-05
ICUTU57.DLL,2.319133924302296e-05
ICUUC57.DLL,2.3191339243022754e-05
ICUIN57.DLL,2.3191339243022585e-05
MSVCM90.DLL,2.2027947870002876e-05
E_CPARHDR,2.057392195287111e-05
FREEIMAGE.DLL,2.004972286494958e-05
MSVCR80.DLL,1.8120546077795422e-05
POINTERTOSYMBOLTABLE,1.7193262362309754e-05
DTEPARSE.DLL,1.547201316237139e-05
DTEPKG.DLL,1.547201316237079e-05
SQLITE.DLL,1.5358316779676845e-05
TLS_SIZEOFRAWDATA,1.5032118061188917e-05
DEVOBJ.DLL,1.3205777541831974e-05
SPYXXHK.DLL,1.3018709155616421e-05
SQLITE3.DLL,1.2969122117990071e-05
OEMUNINSTALL.DLL,1.1941923011738333e-05
SFC.DLL,1.1793322334393032e-05
PPCORE.DLL,1.1208432410504589e-05
PYTHON27.DLL,8.934310343342695e-06
CDLMSO.DLL,8.914230854411572e-06
WLANAPI.DLL,7.783533116738035e-06
OISAPP.DLL,6.842237118152313e-06
MFC90U.DLL,5.980750344903702e-06
SCNPST64.DLL,5.9627498177455206e-06
SCNPST32.DLL,5.962749817745349e-06
OLMAPI32.DLL,5.96274981774508e-06
NUMBEROFSYMBOLS,5.864698853005075e-06
ONMAIN.DLL,5.555690672944202e-06
NVSMARTMAX.DLL,5.361876022542749e-06
MSOCF.DLL,5.151965126157171e-06
HHA.DLL,4.7921369549943585e-06
HTTPAPI.DLL,4.270713285128195e-06
LIBHTTPD.DLL,4.231499777867789e-06
LIBAPRUTIL-1.DLL,4.2314997778672215e-06
LIBAPR-1.DLL,4.2314997778669725e-06
FILESYSTEM.DLL,4.099419107044657e-06
JXBROWSER-CHROMIUM-LIB.DLL,3.6581519407697506e-06
PHP5TS.DLL,3.261348130706605e-06
PGODB110.DLL,2.9916153402012686e-06
MSPDB110.DLL,2.946508860751249e-06
D2D1.DLL,2.734747949403118e-06
DWRITE.DLL,2.734747949403118e-06
MSVCDIS110.DLL,2.640062630139912e-06
VIXDISKMOUNTAPI.DLL,1.8474660304080055e-06
E_MAGIC,5.551115123125783e-17
LOADERFLAGS,0.0
PDATA_NUMBEROFLINENUMBERS,0.0
PDATA_NUMBEROFRELOCATIONS,0.0
PDATA_POINTERTOLINENUMBERS,0.0
PDATA_POINTERTORELOCATIONS,0.0
BSS_NUMBEROFLINENUMBERS,0.0
BSS_POINTERTORELOCATIONS,0.0
BSS_POINTERTOLINENUMBERS,0.0
BSS_NUMBEROFRELOCATIONS,0.0
